province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,RAJANPUR MC,"50,000 - 99,999",43643,4.4,7.23,ALL SEXES,99097
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,RAJANPUR MC,"50,000 - 99,999",43643,4.4,7.23,MALE,51070
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,RAJANPUR MC,"50,000 - 99,999",43643,4.4,7.23,FEMALE,48003
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,RAJANPUR MC,"50,000 - 99,999",43643,4.4,7.23,TRANSGENDER,24
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,JAMPUR MC,"50,000 - 99,999",52516,2.74,6.84,ALL SEXES,87857
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,JAMPUR MC,"50,000 - 99,999",52516,2.74,6.84,MALE,44982
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,JAMPUR MC,"50,000 - 99,999",52516,2.74,6.84,FEMALE,42862
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,JAMPUR MC,"50,000 - 99,999",52516,2.74,6.84,TRANSGENDER,13
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,FAZALPUR MC,"50,000 - 99,999",24016,6.3,7.57,ALL SEXES,76809
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,FAZALPUR MC,"50,000 - 99,999",24016,6.3,7.57,MALE,39460
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,FAZALPUR MC,"50,000 - 99,999",24016,6.3,7.57,FEMALE,37337
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,FAZALPUR MC,"50,000 - 99,999",24016,6.3,7.57,TRANSGENDER,12
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,KOT MITHAN MC,"25,000 - 49,999",13653,5.34,6.32,ALL SEXES,36755
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,KOT MITHAN MC,"25,000 - 49,999",13653,5.34,6.32,MALE,18698
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,KOT MITHAN MC,"25,000 - 49,999",13653,5.34,6.32,FEMALE,18054
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR TEHSIL,KOT MITHAN MC,"25,000 - 49,999",13653,5.34,6.32,TRANSGENDER,3
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,DAJAL TC,"10,000 - 24,999",15197,2.02,7.29,ALL SEXES,22233
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,DAJAL TC,"10,000 - 24,999",15197,2.02,7.29,MALE,10971
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,DAJAL TC,"10,000 - 24,999",15197,2.02,7.29,FEMALE,11259
PUNJAB,068,RAJANPUR DISTRICT,JAMPUR TEHSIL,DAJAL TC,"10,000 - 24,999",15197,2.02,7.29,TRANSGENDER,3
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,ROJHAN MC,"10,000 - 24,999",11130,1.42,7.38,ALL SEXES,14545
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,ROJHAN MC,"10,000 - 24,999",11130,1.42,7.38,MALE,7487
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,ROJHAN MC,"10,000 - 24,999",11130,1.42,7.38,FEMALE,7056
PUNJAB,068,RAJANPUR DISTRICT,ROJHAN TEHSIL,ROJHAN MC,"10,000 - 24,999",11130,1.42,7.38,TRANSGENDER,2
